City,PM2_5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,Xylene,AT,RF,TOT-RF,date,day,month,year
Mumbai,NaN,28.05,4.41,6.06,10.47,0.16,12.22,0.03,10.35,1.74,NaN,12.12,27.37,96.07,1.96,218.99,51.06,999.57,NaN,25.73,NaN,0,21-08-2020,21,8,2020
Mumbai,9.84,38.69,2.5,4.07,6.56,0.21,12.58,0.01,9,2.27,NaN,13.19,25.83,92.63,1.88,221.65,173.56,NaN,NaN,26.79,NaN,0,22-08-2020,22,8,2020
Mumbai,11.8,30.89,2.75,3.91,6.66,0.14,12.46,NaN,NaN,1.85,NaN,14.84,27.5,89.3,1.67,216.1,164.18,NaN,NaN,27.27,NaN,0,23-08-2020,23,8,2020
Mumbai,12.23,33.75,2.8,4.6,7.39,0.31,12.39,0.04,13.86,1.52,NaN,11.4,21.81,89.17,1.63,214.48,176.15,NaN,NaN,27.17,NaN,0,24-08-2020,24,8,2020
Mumbai,12.61,38.12,3.96,6.32,10.28,0.22,12.19,0.06,14.78,1.43,NaN,9.63,26.3,87.83,1.52,210.82,229.18,NaN,NaN,27.27,NaN,0,25-08-2020,25,8,2020
Mumbai,12.75,35.38,4.91,6.87,11.78,0.22,12.48,0.05,15.13,1.32,NaN,11.43,24.66,85.58,1.71,222.9,294.94,NaN,NaN,27.57,NaN,0,26-08-2020,26,8,2020
Mumbai,10.84,31.77,5.39,6.49,11.88,0.21,12.19,0.04,14.02,1.15,NaN,11.86,23.07,84.85,1.77,223.85,215.22,NaN,NaN,27.67,NaN,0,27-08-2020,27,8,2020
Mumbai,10.43,22.18,6.28,9.14,15.42,0.15,12.86,0.14,11.05,1.74,NaN,10.34,26.6,96.58,1.43,198.46,35,NaN,NaN,24.94,NaN,0,28-08-2020,28,8,2020
Mumbai,12.9,21.09,9.99,9.94,19.93,0.3,14.34,0.14,11.44,1.74,NaN,11.83,28.76,97.89,1.08,209,35.36,NaN,NaN,24.93,NaN,0,29-08-2020,29,8,2020
Mumbai,12.63,34.36,4.6,6.56,11.16,0.08,13.59,0.08,13.68,1.52,NaN,12.9,22.59,95.32,1.34,207.34,85.83,NaN,NaN,25.42,NaN,0,30-08-2020,30,8,2020
Mumbai,11.49,30.08,5.72,7.47,13.19,0.2,13.02,0.08,15.11,1.77,NaN,13.31,27.78,92.56,1.55,215.73,165.39,NaN,NaN,26.07,NaN,0,31-08-2020,31,8,2020
Mumbai,14.72,28.16,14.37,11.53,25.91,0.34,14.38,0.3,7.83,1.74,NaN,10.52,27.78,90.65,0.81,184.72,179.57,NaN,NaN,26.47,NaN,0,01-09-2020,1,9,2020
Mumbai,19.79,38.06,16.87,11.78,28.64,0.32,15.76,0.31,9.67,1.53,NaN,13.47,25.26,87.7,0.83,197.72,259.5,NaN,NaN,27.54,NaN,0,02-09-2020,2,9,2020
Mumbai,18.07,42.46,11.44,9.08,20.51,1.09,15.62,0.22,9.53,1.19,NaN,11.46,25.32,84.92,0.78,206.79,351.28,NaN,NaN,28.12,NaN,0,03-09-2020,3,9,2020
Mumbai,25,48.81,12.49,12.23,24.71,2.28,17.16,0.46,5.14,1.62,NaN,17.87,19.41,84.35,0.33,143.62,NaN,NaN,NaN,26.46,NaN,0,04-09-2020,4,9,2020
Mumbai,44.46,50.17,3.42,18.94,22.22,1.67,17.18,0.25,44.23,0.8,NaN,9.68,23.02,78.02,1.29,237.72,222.52,NaN,NaN,31.21,NaN,0,05-09-2020,5,9,2020
Mumbai,53.24,NaN,6.07,9.72,15.79,2.17,NaN,NaN,NaN,1.63,NaN,11.18,26.21,84.99,0.74,215.07,87.5,NaN,NaN,29.36,NaN,0,06-09-2020,6,9,2020
Mumbai,13.09,23.42,6.7,12.89,19.59,2.42,18.29,0.26,11.47,1.21,NaN,13.2,23.15,85.39,1.09,207.84,328.26,NaN,NaN,28.37,NaN,0,07-09-2020,7,9,2020
Mumbai,12.52,31.63,9.07,9.45,18.52,3.05,19.52,0.25,5.98,1.64,NaN,15.85,27.76,82.26,0.94,208.76,336.89,NaN,NaN,29.05,NaN,0,08-09-2020,8,9,2020
Mumbai,21.49,32.14,10.54,5.58,16.11,3.31,19.66,0.22,5.57,1.29,NaN,12.61,25.92,82.8,0.8,210.7,271.26,NaN,NaN,29.39,NaN,0,09-09-2020,9,9,2020
Mumbai,25.81,25.12,8.04,8.93,16.97,3.27,21.5,0.3,6.41,1.59,NaN,14.05,27.98,81.14,1.12,212.03,268.9,NaN,NaN,29.44,NaN,0,10-09-2020,10,9,2020
Mumbai,37.33,44.82,8.45,11.93,20.38,3.88,20.3,0.37,8.11,1.55,NaN,11.13,28.71,86.72,1.12,175.31,309.84,999.83,NaN,28.08,NaN,0,11-09-2020,11,9,2020
Mumbai,10.65,23.39,6.54,6.32,12.86,5.9,18.71,0.19,7.19,1.42,NaN,14.12,23.86,89.47,1.84,171.3,211.85,NaN,NaN,26.85,NaN,0,12-09-2020,12,9,2020
Mumbai,11.34,34.78,2.42,5.18,7.59,9.29,15.85,0.04,7.83,1.39,NaN,12.33,26.92,88.22,1.66,215.31,219.51,NaN,NaN,27.07,NaN,0,13-09-2020,13,9,2020
Mumbai,12.26,28.07,7.34,7.13,14.48,6.58,18.77,0.16,5.12,1.49,NaN,12.54,24.98,85.61,1.02,181.7,138.49,NaN,NaN,26.99,NaN,0,14-09-2020,14,9,2020
Mumbai,10.2,22.31,13.09,8.57,21.66,5.2,21.87,0.24,5.21,1.64,NaN,11.66,26.81,87.76,0.97,183.63,198.12,NaN,NaN,26.78,NaN,0,15-09-2020,15,9,2020
Mumbai,13.34,30.34,17.02,8.8,25.81,4.81,25.88,0.32,4.62,1.64,NaN,12.1,22.59,91.11,0.63,171.81,94.69,NaN,NaN,26.35,NaN,0,16-09-2020,16,9,2020
Mumbai,14.09,28.99,18.36,6.38,24.74,3.61,24.89,0.34,4.82,1.37,NaN,10.48,31.86,91.41,0.72,183.64,81.55,NaN,NaN,26.27,NaN,0,17-09-2020,17,9,2020
Mumbai,21.15,30.06,22.61,4.73,27.34,2.62,24.1,0.42,4.62,1.61,NaN,14.62,25.09,91.82,0.62,169.1,78.45,NaN,NaN,25.85,NaN,0,18-09-2020,18,9,2020
Mumbai,16.81,39.91,19.96,6.46,26.41,3.78,26.32,0.46,4.83,1.47,NaN,11.95,26.49,91.05,0.71,184.48,132.57,NaN,NaN,26.69,NaN,0,19-09-2020,19,9,2020
Mumbai,18.73,32.54,18.83,5.49,24.32,5.03,27.58,0.53,5.81,2.02,NaN,11.67,22.89,84.21,0.82,204.37,216.22,999.25,NaN,28.3,NaN,0,20-09-2020,20,9,2020
Mumbai,26.77,46.78,17.15,14.37,31.52,5.06,24.69,0.61,4.75,1.47,NaN,13.7,31.96,89.68,0.83,174.6,198.73,999.23,NaN,27.18,NaN,0,21-09-2020,21,9,2020
Mumbai,24.26,NaN,9.3,20.76,30.06,2.15,19.58,0.45,4.3,1.59,NaN,9.26,26.25,95.41,1.2,172.17,51.86,999.25,NaN,25.6,NaN,0,22-09-2020,22,9,2020
Mumbai,11.27,NaN,3.46,16.37,19.83,1.64,16.37,0.19,4.39,1.62,NaN,11.59,25.23,99.35,1.89,200.87,42.01,999.88,NaN,24.55,NaN,0,23-09-2020,23,9,2020
Mumbai,11.81,25.57,6.78,19.15,25.93,1.49,18.26,0.35,4.36,1.22,NaN,12.79,22.07,92.83,1.48,169.58,217.19,NaN,NaN,26.2,NaN,0,24-09-2020,24,9,2020
Mumbai,15.58,39.24,15.82,15.96,31.77,2.27,20.63,0.33,4.37,1.49,NaN,10.18,28.38,89.18,0.79,195.2,185.07,NaN,NaN,26.97,NaN,0,25-09-2020,25,9,2020
Mumbai,14.33,47.06,13.92,13.15,27.08,5.79,19.76,0.21,4.42,1.82,NaN,11.3,23.34,75.7,0.87,230.26,290.29,NaN,NaN,29.17,NaN,0,26-09-2020,26,9,2020
Mumbai,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,27-09-2020,27,9,2020
Mumbai,17.5,47.87,16.91,17.57,34.49,3.52,19.86,0.55,4.33,1.58,NaN,11.95,27.95,77.11,0.88,207.21,335.33,NaN,NaN,28.51,NaN,0,28-09-2020,28,9,2020
Mumbai,25.65,57.99,26.1,17.39,43.48,4.52,20.91,0.59,4.47,1.49,NaN,12.04,23.48,81.69,0.76,201.64,250.11,NaN,NaN,27.7,NaN,0,29-09-2020,29,9,2020
Mumbai,25.05,59.48,13.21,19.66,32.86,5.73,18.66,0.45,4.49,1.7,NaN,11.69,26.02,78.47,0.82,208.36,283.15,NaN,NaN,28.25,NaN,0,30-09-2020,30,9,2020
Mumbai,20.57,48.56,9.52,15.26,24.77,4.35,17.56,0.37,4.54,1.2,NaN,13.38,20.17,78.79,0.86,217.32,345.49,NaN,NaN,28.27,NaN,0,01-10-2020,1,10,2020
Mumbai,29.45,52.13,7.84,14.53,22.37,3.59,17.57,0.4,4.47,NaN,NaN,NaN,NaN,80.23,0.86,218.99,248.26,NaN,NaN,28.8,NaN,0,02-10-2020,2,10,2020
Mumbai,56.26,83.61,11.74,19.49,31.23,4.1,20.89,0.82,4.48,1.71,NaN,10.47,23.52,87.72,0.93,193.79,175.21,NaN,NaN,27.68,NaN,0,03-10-2020,3,10,2020
Mumbai,24.65,35.9,5.39,20.63,26.02,3.94,19.11,0.5,4.45,1.55,NaN,12,23.38,90.01,0.75,188.9,124.32,NaN,NaN,25.97,NaN,0,04-10-2020,4,10,2020
Mumbai,17.14,36.38,6.48,12.47,18.94,3.34,17.19,0.4,4.43,1.71,NaN,10.75,29.3,82.25,0.77,202.59,272.86,NaN,NaN,28.24,NaN,0,05-10-2020,5,10,2020
Mumbai,25.5,54.28,7.82,13.48,21.29,2.69,18.16,0.47,4.35,1.27,NaN,12.49,25.66,82.91,0.79,201.92,254.24,NaN,NaN,28.38,NaN,0,06-10-2020,6,10,2020
Mumbai,NaN,62.45,5.23,13.79,19.02,2.54,17.2,0.47,4.44,1.3,NaN,12.7,25.35,80.06,0.81,226.47,237.44,NaN,NaN,29.27,NaN,0,07-10-2020,7,10,2020
Mumbai,43.75,66.78,4.58,12.97,17.55,3.1,18.62,0.49,4.44,1.71,NaN,9.34,20.7,83.98,0.92,240.42,155.32,NaN,NaN,29,NaN,0,08-10-2020,8,10,2020
Mumbai,62.3,97.04,9.66,15.18,24.84,4.44,21.39,0.74,4.33,1.83,NaN,11.56,23.34,78.24,0.86,209.49,247.09,NaN,NaN,29.78,NaN,0,09-10-2020,9,10,2020
Mumbai,71.66,114.11,8.18,15.39,23.58,4.76,18.75,0.79,4.5,1.77,NaN,13.14,27.31,81.74,0.78,178.91,249.11,NaN,NaN,29.4,NaN,0,10-10-2020,10,10,2020
Mumbai,50.39,69.22,6.97,10.88,17.85,3.56,17.71,0.81,4.47,2.07,NaN,10.82,24.97,90.52,0.6,191.38,NaN,NaN,NaN,27.5,NaN,0,11-10-2020,11,10,2020
Mumbai,57.79,73.33,10.19,6.53,16.72,2.62,19.04,0.78,4.5,1.51,NaN,12.36,26.12,91.14,0.59,171.66,93.45,NaN,NaN,27.09,NaN,0,12-10-2020,12,10,2020
Mumbai,46.86,79.21,13.19,8.8,22,1.97,21.72,0.84,4.34,1.92,NaN,14.31,25.21,88.98,1.04,173.67,214.48,NaN,NaN,27.96,NaN,0,13-10-2020,13,10,2020
Mumbai,52.58,77.43,18.93,12.34,31.27,1.27,22.07,0.9,4.54,1.07,NaN,11.94,27.8,89.68,0.95,179.14,142.59,NaN,NaN,27.34,NaN,0,14-10-2020,14,10,2020
Mumbai,25.69,37.9,10.88,10.69,21.57,1.17,21.57,0.83,4.62,1.74,NaN,11.94,21.86,95.64,1.43,215.84,164.27,998.54,NaN,25.79,NaN,0,15-10-2020,15,10,2020
Mumbai,27.74,44.44,29.48,7.67,37.14,1.14,25.06,0.96,4.57,1.31,NaN,13.31,32.65,83.22,1.05,168.7,204.63,999.23,NaN,27.87,NaN,0,16-10-2020,16,10,2020
Mumbai,31.6,66.65,7.43,6.7,14.13,1.62,17.22,0.42,4.39,1.51,NaN,13.29,24.66,77.44,1.46,176.52,221.91,NaN,NaN,27.94,NaN,0,17-10-2020,17,10,2020
Mumbai,21.98,51.02,9.67,8.21,17.87,5.39,2.42,0.21,4.48,1.52,NaN,9.81,24.92,80.9,1.15,194.97,255.07,NaN,NaN,27.71,NaN,0,18-10-2020,18,10,2020
Mumbai,28.08,64.84,10.8,13.93,24.72,3.75,1.94,0.23,4.37,1.23,NaN,12.14,28.53,86.27,0.81,201.21,156.73,NaN,NaN,27.57,NaN,0,19-10-2020,19,10,2020
Mumbai,34.68,69.38,11.65,22,33.65,2.44,1.16,0.32,4.36,1.4,NaN,9.78,21.57,85.76,0.72,218.74,183.89,NaN,NaN,28.62,NaN,0,20-10-2020,20,10,2020
Mumbai,42.58,62.2,9.82,26.76,36.59,2.97,1.08,0.4,4.38,1.48,NaN,12.2,23.73,86.87,0.76,207.02,202.19,NaN,NaN,28.3,NaN,0,21-10-2020,21,10,2020
Mumbai,51.66,72.67,17.15,24.44,41.59,4.59,2.86,0.51,4.51,1.4,NaN,10.53,27.35,86.89,0.79,187.23,200.6,NaN,NaN,27.9,NaN,0,22-10-2020,22,10,2020
Mumbai,44.67,68.34,16.82,29.44,46.26,7.93,9.87,0.43,4.52,1.22,NaN,11.91,27.6,83.4,0.71,205.1,202.42,NaN,NaN,28.12,NaN,0,23-10-2020,23,10,2020
Mumbai,46.36,63.75,9.19,13.47,22.67,4.03,9.63,0.31,4.44,1.88,NaN,10.38,25.73,88.33,1,192.67,176.39,NaN,NaN,28.12,NaN,0,24-10-2020,24,10,2020
Mumbai,43.99,59.14,6.95,19.22,26.17,4.34,7.75,0.3,4.56,1.55,NaN,13.19,26.38,83.2,0.8,199.95,214.36,NaN,NaN,28.51,NaN,0,25-10-2020,25,10,2020
Mumbai,49.71,76.36,9.83,31.61,41.44,4.71,7.64,0.49,4.54,1.8,NaN,10.6,23.53,78.59,0.87,194.04,151.3,NaN,NaN,28.1,NaN,0,26-10-2020,26,10,2020
Mumbai,47.21,85.22,20.69,28.35,49.04,5.88,9.75,0.56,4.44,1.19,NaN,13.47,25.71,61.72,0.6,174.79,294.82,NaN,NaN,28.32,NaN,0,27-10-2020,27,10,2020
Mumbai,52.95,94.47,3.7,35.41,39.11,6.35,7.92,0.48,4.55,1.52,NaN,12.73,22.45,75.24,1.07,251.63,94.1,NaN,NaN,29.06,NaN,0,28-10-2020,28,10,2020
Mumbai,84.38,118.92,15.41,26.24,41.65,3.06,6.27,0.67,4.52,1.41,NaN,10.82,27.96,75.52,0.72,205.78,233.43,NaN,NaN,28.25,NaN,0,29-10-2020,29,10,2020
Mumbai,86.17,121.91,9.77,13.21,22.98,2.23,7.09,0.73,4.77,1.12,NaN,9.76,27.06,75.17,0.8,196.52,228.11,NaN,NaN,28.09,NaN,0,30-10-2020,30,10,2020
Mumbai,70.27,111.97,28.8,11.22,40.01,2.25,9.25,0.87,4.8,1.26,NaN,10.33,25.56,68.02,0.87,190.53,249.9,NaN,NaN,27.74,NaN,0,31-10-2020,31,10,2020
Mumbai,62.13,105.66,20.74,12.33,33.06,2.5,9.09,0.77,4.72,1.27,NaN,10.47,25.33,62.99,0.72,199.97,226.94,NaN,NaN,27.78,NaN,0,01-11-2020,1,11,2020
Mumbai,86.24,127.38,28.77,11.67,40.44,2.21,9.96,0.93,4.61,1.43,NaN,11.09,22.74,72.76,0.64,190.61,232.17,NaN,NaN,28.39,NaN,0,02-11-2020,2,11,2020
Mumbai,100.76,151.69,18.92,10.85,29.77,2,10.73,0.92,4.85,1.71,NaN,14.92,23.95,68.93,0.75,212.99,225.43,NaN,NaN,28.57,NaN,0,03-11-2020,3,11,2020
Mumbai,98.91,161.62,30.21,26.48,56.68,6.12,10.65,1.04,4.59,1.52,NaN,11.42,22.02,68.57,0.74,200.56,222.49,NaN,NaN,28.34,NaN,0,04-11-2020,4,11,2020
Mumbai,81.88,142.36,21.64,53.57,75.2,11.94,9.56,0.77,4.32,1.64,NaN,11.92,23.64,62.54,0.81,173.51,229.35,NaN,NaN,28.25,NaN,0,05-11-2020,5,11,2020
Mumbai,61.49,114.37,10.79,58.92,69.71,16,7.85,0.53,4.33,1.69,NaN,10.5,22.27,53.58,0.97,168.13,249.38,NaN,NaN,28.51,NaN,0,06-11-2020,6,11,2020
Mumbai,74.22,130.55,16.73,48.63,65.36,15.17,8.59,0.77,4.51,1.57,NaN,8.61,19.34,64.86,0.98,170.71,217.53,NaN,NaN,27.27,NaN,0,07-11-2020,7,11,2020
Mumbai,71.5,128.78,14.37,44.32,58.69,17.58,9.69,0.63,4.49,1.11,NaN,11.84,23.52,58.92,0.97,161.2,281.58,NaN,NaN,28.63,NaN,0,08-11-2020,8,11,2020
Mumbai,83.61,149.18,23.58,56.44,80.02,14.32,11.55,0.8,4.39,1.4,NaN,12.16,25.52,59.68,0.88,178.42,281.82,NaN,NaN,27.97,NaN,0,09-11-2020,9,11,2020
Mumbai,88.98,164.22,23.3,62.51,85.8,15.42,11.58,0.72,4.48,1.29,NaN,11.26,22.94,60.14,1.12,160.47,294.7,NaN,NaN,26.87,NaN,0,10-11-2020,10,11,2020
Mumbai,90.12,157.25,9.79,73.49,83.29,13.61,14.43,0.7,4.55,1.36,NaN,12.1,26.87,50.41,1.14,146.77,286.13,NaN,NaN,26.85,NaN,0,11-11-2020,11,11,2020
Mumbai,86.98,134.26,9,66.87,75.88,16.56,8.34,0.86,4.33,1.38,NaN,11.1,19.85,60.9,1.05,207.49,176.5,NaN,NaN,27.11,NaN,0,12-11-2020,12,11,2020
Mumbai,79.86,138.31,25.72,61.63,87.35,17.53,18.91,0.89,4.51,1.47,NaN,14.37,17.93,65.91,0.84,189.57,275,NaN,NaN,26.93,NaN,0,13-11-2020,13,11,2020
Mumbai,76.26,128.2,24.87,43.88,68.75,18.58,18.75,0.78,22.17,1.66,NaN,14.59,27.79,69.66,0.84,183.31,265.08,NaN,NaN,28.33,NaN,0,14-11-2020,14,11,2020
Mumbai,102,136.83,11.35,36.52,47.87,16.52,13.15,0.67,32.62,1.62,NaN,11.52,24.33,75.73,0.89,210.3,244.68,NaN,NaN,28.29,NaN,0,15-11-2020,15,11,2020
Mumbai,86.56,119.98,6.76,35.42,42.18,14.49,12.58,0.6,16.32,1.57,NaN,10.26,25.45,71.33,1.01,193.98,255.9,NaN,NaN,28.69,NaN,0,16-11-2020,16,11,2020
Mumbai,87.57,139.97,16.27,47.18,63.45,15.12,17.23,0.71,4.37,1.79,NaN,12.35,24.66,74.81,1.02,205.18,251.46,NaN,NaN,28.2,NaN,0,17-11-2020,17,11,2020
Mumbai,80.59,127.98,10.76,46.77,57.53,13.52,11.59,0.71,4.52,1.6,NaN,11.31,27.17,75.11,0.9,208.13,234.49,NaN,NaN,27.96,NaN,0,18-11-2020,18,11,2020
Mumbai,75.62,120.11,9.54,42.08,51.63,11.72,10.53,0.6,4.38,1.38,NaN,10.67,23.34,71.54,1.16,198.82,207.26,NaN,NaN,27.29,NaN,0,19-11-2020,19,11,2020
Mumbai,73.94,124.64,10.62,56.01,66.63,10.89,9.8,0.67,4.45,1.44,NaN,14.12,23.35,67.09,1.06,198.72,238.2,NaN,NaN,27.05,NaN,0,20-11-2020,20,11,2020
Mumbai,78.36,131.72,15.67,45.17,60.84,11.11,9.37,0.73,4.51,1.35,NaN,9.84,25.72,73.94,1.05,200.78,261.85,NaN,NaN,26.03,NaN,0,21-11-2020,21,11,2020
Mumbai,93.52,136.43,15.93,47.88,63.8,11.81,10.79,0.68,4.56,1.5,NaN,12.37,19.6,76.7,0.83,188.41,245.65,NaN,NaN,26.42,NaN,0,22-11-2020,22,11,2020
Mumbai,72.28,96.21,16.04,51.49,67.53,12.07,11.79,0.5,4.43,1.4,NaN,11.17,28.05,66.81,0.99,212.17,214.73,NaN,NaN,26.63,NaN,0,23-11-2020,23,11,2020
Mumbai,91.47,132.1,4.43,50.72,55.15,11.68,9.63,0.63,4.35,1.46,NaN,11.91,22.44,69.06,0.9,185.61,235.43,NaN,NaN,26.42,NaN,0,24-11-2020,24,11,2020
Mumbai,127.29,185.22,16.38,65.86,82.24,13.16,11.79,1.03,4.5,1.7,NaN,12.12,24.87,75.53,0.85,195.38,217.4,NaN,NaN,26.58,NaN,0,25-11-2020,25,11,2020
Mumbai,121.96,183.36,20.5,60.26,80.76,12.74,16.2,1,4.37,1.16,NaN,11.75,24.8,73.71,0.96,196.55,214.57,NaN,NaN,26.16,NaN,0,26-11-2020,26,11,2020
Mumbai,75.68,133.98,7.78,54.01,61.78,11.87,18.65,0.62,4.34,1.48,NaN,11.96,26.24,50.02,1.22,140.96,232.42,NaN,NaN,27.77,NaN,0,27-11-2020,27,11,2020
Mumbai,68.54,114.57,8.95,47.05,55.99,11.95,13.11,0.6,4.4,1.59,NaN,10.56,20.61,59.58,1.06,160.76,207.88,NaN,NaN,26.78,NaN,0,28-11-2020,28,11,2020
Mumbai,42.98,82.27,11.25,35.22,46.47,13.37,18.85,0.46,4.56,1.36,NaN,11.34,28.77,67.6,0.98,173.04,222.54,NaN,NaN,27.66,NaN,0,29-11-2020,29,11,2020
Mumbai,73.05,113.82,13.15,48.02,61.18,14.63,22.73,0.71,4.53,1.69,NaN,9.49,24.29,72.68,0.84,200.95,212.94,NaN,NaN,27.26,NaN,0,30-11-2020,30,11,2020
Mumbai,79.65,124.02,12.52,44.54,57.06,15.35,16.62,0.68,4.48,1.16,NaN,9.65,22.55,74.89,0.93,193.7,134.68,NaN,NaN,28.18,NaN,0,01-12-2020,1,12,2020
Mumbai,97.77,152.03,17.55,47.86,65.41,11.61,20.06,0.76,4.49,1.42,NaN,11.3,23.56,74.87,0.86,191.88,153.13,NaN,NaN,27.77,NaN,0,02-12-2020,2,12,2020
Mumbai,85.76,141.47,50.53,45.44,95.83,18.77,30.79,0.76,4.24,0.98,NaN,8.54,22.54,66.04,1.43,125.09,216.15,NaN,NaN,26.25,NaN,0,03-12-2020,3,12,2020
Mumbai,97.44,165.77,39.23,68.89,107.45,17.51,22.81,1.1,4.3,1.24,NaN,9.76,26.38,63.7,0.8,188.23,181.5,NaN,NaN,26.92,NaN,0,04-12-2020,4,12,2020
Mumbai,103.17,183.95,48.47,75.74,124.21,18.06,19.65,1.19,4.35,1.39,NaN,12.26,23.24,65.95,0.81,182.48,224.88,NaN,NaN,25.97,NaN,0,05-12-2020,5,12,2020
Mumbai,66.11,118.69,16.79,51.07,67.87,18.64,16.99,0.66,4.4,1.56,NaN,10.86,29.36,54.22,0.94,158.23,227.05,NaN,NaN,26.44,NaN,0,06-12-2020,6,12,2020
Mumbai,78.82,139.92,29.1,71.1,100.2,19,17.47,0.92,4.44,1.48,NaN,12.02,19.99,60.3,0.81,172.66,264.96,NaN,NaN,26.14,NaN,0,07-12-2020,7,12,2020
Mumbai,80.26,130.66,28.78,56.3,85.08,19.5,16.07,0.72,4.46,1.72,NaN,10.92,27.15,61.34,1,168.68,215.92,NaN,NaN,26.81,NaN,0,08-12-2020,8,12,2020
Mumbai,71.23,127.73,23.03,57.23,80.26,19.63,17,0.72,4.42,1.95,NaN,10.76,26.79,62.81,0.89,180.61,175.87,NaN,NaN,27.34,NaN,0,09-12-2020,9,12,2020
Mumbai,78.9,125.73,16.52,49.51,66.03,17.85,12.53,0.69,4.47,1.22,NaN,11.84,27.22,71.98,0.89,181.48,191.83,NaN,NaN,27.66,NaN,0,10-12-2020,10,12,2020
Mumbai,91.25,137.47,14.62,41.1,55.73,11.66,9.84,0.74,4.5,1.01,NaN,12.63,26.95,79.29,0.89,164.06,102.55,NaN,NaN,25.45,NaN,0,11-12-2020,11,12,2020
Mumbai,68.04,105.27,12.09,36.81,48.9,9.6,9.37,0.61,4.43,1.9,NaN,9.77,30.37,82.44,1.06,201.33,123.9,NaN,NaN,25.07,NaN,0,12-12-2020,12,12,2020
Mumbai,74.25,110.75,13.72,40.67,54.38,19.77,8.49,0.6,4.41,1.34,NaN,10.78,23.63,78.68,0.85,166.41,84.36,NaN,NaN,24.64,NaN,0,13-12-2020,13,12,2020
Mumbai,58.69,86.02,11.68,41.55,53.23,18.64,8.07,0.56,4.46,1.61,NaN,10.69,26.46,88.28,0.82,153.36,113.49,NaN,NaN,23.52,NaN,0,14-12-2020,14,12,2020
Mumbai,94.84,136.61,9.27,37.04,46.31,18.34,8.44,0.61,4.62,1.98,NaN,12.51,24.99,85.34,1.18,188.7,197.52,NaN,NaN,24.43,NaN,0,15-12-2020,15,12,2020
Mumbai,NaN,151.78,8.25,40.76,49.01,19.01,7.42,0.64,4.55,1.59,NaN,12.19,29.23,84.98,1.11,212.23,173.71,NaN,NaN,24.65,NaN,0,16-12-2020,16,12,2020
Mumbai,115.03,153.37,12.95,40.38,53.29,20.94,8.51,0.68,4.43,1.27,NaN,10.7,31.87,82.54,0.99,208.47,187.11,NaN,NaN,25.2,NaN,0,17-12-2020,17,12,2020
Mumbai,105.6,157.2,16.28,37.01,53.28,18.5,10.96,0.79,4.39,1.46,NaN,11.9,20.41,77.89,1.01,183.43,158.55,NaN,NaN,25.59,NaN,0,18-12-2020,18,12,2020
Mumbai,91.03,142.52,25.62,61.51,87.12,32.93,17.5,0.65,4.48,1.43,NaN,9.16,30.92,67.17,0.99,166.33,199.45,NaN,NaN,26.21,NaN,0,19-12-2020,19,12,2020
Mumbai,85.01,130.54,17.06,49.9,66.96,32.22,17.4,0.55,4.48,0.91,NaN,10.31,25.83,64.57,0.91,164.67,212.73,NaN,NaN,25.34,NaN,0,20-12-2020,20,12,2020
Mumbai,69.03,122.21,21.48,60.05,81.53,27.28,21.64,0.53,4,1.4,NaN,10.74,27.94,59.3,1.18,161.32,213.79,NaN,NaN,25.25,NaN,0,21-12-2020,21,12,2020
Mumbai,69.95,135.66,42.68,67.59,110.26,22.99,20.69,0.72,2.08,1.86,NaN,11.18,27.06,58.3,0.9,160.46,213.28,NaN,NaN,24.66,NaN,0,22-12-2020,22,12,2020
Mumbai,98.06,164.82,78.61,93,171.61,12.97,19.32,0.93,0.83,1.49,NaN,9.35,27.16,68.42,0.76,189.93,201.31,NaN,NaN,23.74,NaN,0,23-12-2020,23,12,2020
Mumbai,92.12,155.59,7.09,61.01,68.1,21.41,22.24,0.84,0.64,1.51,NaN,9.66,24.54,70.24,0.85,176.82,196.53,NaN,NaN,23.89,NaN,0,24-12-2020,24,12,2020
Mumbai,114.33,189.18,27.59,70.72,98.3,17.11,21.01,0.88,0.64,1.37,NaN,13.03,22.83,70.05,0.75,174.03,191.74,NaN,NaN,25.7,NaN,0,25-12-2020,25,12,2020
Mumbai,114,176.4,27.19,68.35,95.55,17.65,24.68,0.91,0.64,1.71,NaN,11.49,24.77,70.82,0.95,168.94,184.09,NaN,NaN,26.07,NaN,0,26-12-2020,26,12,2020
Mumbai,126.43,185.17,16.86,49.2,66.06,16.05,22.8,0.83,0.76,1.43,NaN,9.28,33.89,74.24,1.01,188.23,167.05,NaN,NaN,24.98,NaN,0,27-12-2020,27,12,2020
Mumbai,61.63,142.7,6.33,47.23,53.56,12.01,16.08,0.46,0.75,1.6,NaN,10.39,19.59,59.6,1.33,173.03,217.75,NaN,NaN,22.89,NaN,0,28-12-2020,28,12,2020
Mumbai,79.05,161.99,16.87,53.62,70.5,10.51,16.05,0.65,0.86,2.06,NaN,11.6,27.58,65.67,1,180.07,186.11,NaN,NaN,22.55,NaN,0,29-12-2020,29,12,2020
